artist_name,token,sentiment,sentiment_weight,symbol,token_count,index_artist_token
Adele,heard,,0.0,,11,61
Adele,heart,,0.0,sentiment,85,1
Adele,heartbeat,,0.0,,2,526
Adele,heartbreak,,0.0,,1,765
Adele,hearted,,0.0,,1,766
Adele,hearts,,0.0,,9,83
Adele,heat,,0.0,,3,364
Adele,heaven,,0.0,,9,84
Adele,heaviness,,0.0,,3,365
Adele,heavy,,0.0,,1,767
Adele,heel,,0.0,,2,527
Adele,hello,,0.0,,11,62
Adele,help,2,6.0,,12,52
Adele,help,2,2.0,,6,153
Adele,help,2,4.0,,4,264
Adele,hide,,0.0,,2,528
Adele,hiding,,0.0,,5,200
Adele,high,,0.0,,1,768
Adele,highway,,0.0,,1,769
Adele,hiked,,0.0,,3,366
Adele,history,,0.0,,2,529
Adele,hitch,,0.0,,3,367
Adele,hitting,,0.0,,3,368
Adele,hold,,0.0,,30,9
Adele,holding,,0.0,,3,369
Adele,hole,,0.0,,2,530
Adele,hometown,,0.0,,6,154
Adele,honesty,,0.0,,1,770
Adele,honey,,0.0,,4,265
Adele,hope,2,2.0,,4,266
Adele,hoped,,0.0,,2,531
Adele,hoping,2,2.0,,3,370
Adele,hoping,2,4.0,,2,532
Adele,hot,,0.0,,1,771
Adele,hour,,0.0,,2,533
Adele,house,,0.0,,2,534
Adele,hungry,,0.0,,1,772
Adele,hurt,-2,-8.0,suffering,4,267
Adele,hurt,-2,-2.0,suffering,2,535
Adele,hurts,-2,-14.0,,7,128
Adele,hurts,-2,-12.0,,6,155
Adele,i-i-i-i-i,,0.0,,1,773
Adele,idea,,0.0,,4,268
Adele,ideas,,0.0,,1,774
Adele,ignore,-1,-1.0,,1,775
Adele,illuminates,,0.0,,6,156
Adele,imagine,,0.0,,4,269
Adele,imagined,,0.0,,3,371
Adele,inevitable,,0.0,,2,536
Adele,inside,,0.0,,11,63
Adele,intentions,,0.0,,2,537
Adele,itch,,0.0,,2,538
Adele,jail,,0.0,,2,539
Adele,jaw,,0.0,,2,540
Adele,joke,2,2.0,,1,776
Adele,jump,,0.0,,2,541
Adele,keeper,,0.0,,2,542
Adele,keeping,,0.0,,1,777
Adele,kick,,0.0,,1,778
Adele,kid,,0.0,,10,73
Adele,kill,-3,-3.0,killing,1,779
Adele,kind,2,2.0,,2,543
Adele,kind,2,4.0,,2,544
Adele,kiss,2,4.0,love/tender,4,270
Adele,kiss,2,2.0,love/tender,1,780
Adele,knees,,0.0,,5,201
Adele,knew,,0.0,,10,74
Adele,knifes,,0.0,,4,271
Adele,knocked,,0.0,,1,781
Adele,knowing,,0.0,,3,372
Adele,lasts,,0.0,,6,157
Adele,late,,0.0,,2,545
Adele,laughing,1,1.0,,1,782
Adele,law,,0.0,,2,546
Adele,lay,,0.0,,31,8
Adele,lea,,0.0,,19,25
Adele,leads,,0.0,,7,129
Adele,learn,,0.0,,5,202
Adele,learned,,0.0,,4,272
Adele,learning,,0.0,,5,203
Adele,leave,-1,-8.0,,8,101
Adele,leave,-1,-4.0,,8,102
Adele,leave,-1,-2.0,,6,158
Adele,leave,-1,-1.0,,4,273
Adele,leaving,,0.0,,2,547
Adele,left,,0.0,,19,26
Adele,lends,,0.0,,1,783
Adele,lesson,,0.0,,1,784
Adele,lie,-2,-6.0,,3,373
Adele,lie,-2,-2.0,,2,548
Adele,lied,-2,-6.0,,3,374
Adele,life,2,4.0,life,8,103
Adele,life,2,8.0,life,8,104
Adele,life,2,6.0,life,6,159
Adele,life,2,2.0,life,3,375
Adele,light,,0.0,,19,27
Adele,lighten,,0.0,,2,549
Adele,lighting,,0.0,,1,785
Adele,lights,,0.0,,25,14
Adele,link,,0.0,,1,786
Adele,live,,0.0,life,6,160
Adele,lives,,0.0,,1,787
Adele,living,,0.0,life,1,788
Adele,loaded,,0.0,,2,550
Adele,lonely,-2,-4.0,,2,551
Adele,long,,0.0,,11,64
Adele,longer,,0.0,,4,274
Adele,looked,,0.0,,3,376
Adele,lord,,0.0,God/Christ,2,552
Adele,lose,,0.0,,9,85
Adele,lost,-3,-6.0,,2,553
Adele,lost,-3,-3.0,,1,789
Adele,louisiana,,0.0,,3,377
Adele,love,3,51.0,love/tender,17,30
Adele,love,3,12.0,love/tender,16,35
Adele,love,3,45.0,love/tender,15,39
Adele,love,3,21.0,love/tender,14,41
Adele,love,3,18.0,love/tender,12,53
Adele,love,3,36.0,love/tender,12,54
Adele,love,3,33.0,love/tender,11,65
Adele,love,3,30.0,love/tender,10,75
Adele,love,3,9.0,love/tender,9,86
Adele,love,3,24.0,love/tender,8,105
Adele,love,3,6.0,love/tender,6,161
Adele,love,3,3.0,love/tender,5,204
Adele,love,3,15.0,love/tender,5,205
Adele,loved,,0.0,,7,130
Adele,lover,,0.0,,13,45
Adele,loving,,0.0,love/tender,5,206
Adele,lump,,0.0,,3,378
Adele,lust,,0.0,,2,554
Adele,lying,,0.0,,2,555
Adele,mad,-3,-3.0,insane,1,790
Adele,madam,,0.0,,2,556
Adele,madness,-3,-3.0,insane,1,791
Adele,making,,0.0,,8,106
Adele,man,,0.0,people,3,379
Adele,married,,0.0,,2,557
Adele,match,,0.0,,2,558
Adele,matter,1,3.0,,3,380
Adele,matters,1,4.0,,4,275
Adele,meaner,,0.0,,1,792
Adele,meant,,0.0,,7,131
Adele,meet,,0.0,,2,559
Adele,melt,,0.0,,5,207
Adele,memories,,0.0,,10,76
Adele,memory,,0.0,,5,208
Adele,mention,,0.0,,1,793
Adele,mentioning,,0.0,,1,794
Adele,mercy,2,4.0,,2,560
Adele,met,,0.0,,16,36
Adele,middle,,0.0,,2,561
Adele,mile,,0.0,,4,276
Adele,miles,,0.0,,6,162
Adele,mind,,0.0,,26,12
Adele,mine,,0.0,,3,381
Adele,missing,,0.0,,4,277
Adele,mistake,-2,-2.0,,1,795
Adele,mm-hm,,0.0,,1,796
Adele,mm-hmm,,0.0,,1,797
Adele,mmm,,0.0,,6,163
Adele,moment,,0.0,,5,209
Adele,moments,,0.0,,2,562
Adele,mood,,0.0,,1,798
Adele,morning,,0.0,day,11,66
Adele,mother,,0.0,people,2,563
Adele,mouth,,0.0,,4,278
Adele,move,,0.0,,4,279
Adele,moved,,0.0,,3,382
Adele,moves,,0.0,,1,799
Adele,movie,,0.0,,6,164
Adele,must've,,0.0,,3,383
Adele,mustn't,,0.0,,1,800
Adele,neon,,0.0,,1,801
Adele,night,,0.0,night,21,23
Adele,note,,0.0,,3,384
Adele,notes,,0.0,,2,564
Adele,number,,0.0,,1,802
Adele,oceans,,0.0,,5,210
Adele,offer,,0.0,,2,565
Adele,older,,0.0,,1,803
Adele,ooh-ooh-ooh,,0.0,,1,804
Adele,opaque,,0.0,,1,805
Adele,open,,0.0,,4,280
Adele,opened,,0.0,,3,385
Adele,opening,,0.0,,1,806
Adele,overdue,,0.0,,2,566
Adele,overseas,,0.0,,1,807
Adele,owe,,0.0,,2,567
Adele,oy,,0.0,,3,386
Adele,pacing,,0.0,,1,808
Adele,pain,-2,-8.0,suffering,8,107
Adele,pain,-2,-4.0,suffering,2,568
Adele,painting,,0.0,,6,165
Adele,papers,,0.0,,1,809
Adele,parole,,0.0,,2,569
Adele,parts,,0.0,,2,570
Adele,party,,0.0,,2,571
Adele,pavement,,0.0,,2,572
Adele,pavements,,0.0,,9,87
Adele,pay,-1,-4.0,,4,281
Adele,pay,-1,-2.0,,2,573
Adele,pay,-1,-1.0,,1,810
Adele,people,,0.0,people,5,211
Adele,perfect,3,12.0,,4,282
Adele,persist,,0.0,,1,811
Adele,petrified,,0.0,,1,812
Adele,photograph,,0.0,,3,387
Adele,picture,,0.0,,7,132
Adele,piece,,0.0,,5,212
Adele,pieces,,0.0,,2,574
Adele,pitch,,0.0,,3,388
Adele,place,,0.0,,5,213
Adele,platter,,0.0,,3,389
Adele,play,,0.0,,54,2
Adele,played,,0.0,,8,108
Adele,playing,,0.0,,2,575
Adele,poison,-2,-2.0,,1,813
Adele,poles,,0.0,,1,814
Adele,pour,,0.0,,2,576
Adele,prefer,,0.0,,3,390
Adele,pressure,-1,-1.0,,1,815
Adele,pretend,-1,-6.0,,6,166
Adele,pretend,-1,-2.0,,2,577
Adele,pretendings,,0.0,,2,578
Adele,promise,1,3.0,,6,167
Adele,properly,,0.0,,1,816
Adele,prove,,0.0,,4,283
Adele,provocative,,0.0,,1,817
Adele,pull,,0.0,,7,133
Adele,pulls,,0.0,,2,579
Adele,punching,,0.0,,1,818
Adele,pushed,,0.0,,2,580
Adele,pushing,,0.0,,1,819
Adele,race,,0.0,,1,820
Adele,raging,,0.0,,1,821
Adele,rain,,0.0,,15,40
Adele,raised,,0.0,,1,822
Adele,reaching,1,3.0,,3,391
Adele,read,,0.0,,1,823
Adele,ready,,0.0,,28,10
Adele,real,,0.0,,4,284
Adele,realized,,0.0,,3,392
Adele,reap,,0.0,,1,824
Adele,reason,,0.0,,5,214
Adele,reckless,,0.0,,3,393
Adele,recognize,,0.0,,1,825
Adele,reeds,,0.0,,2,581
Adele,reflection,,0.0,,1,826
Adele,regret,-2,-4.0,,2,582
Adele,regret,-2,-2.0,,2,583
Adele,regrets,,0.0,,4,285
Adele,remedy,,0.0,,5,215
Adele,remember,,0.0,,22,19
Adele,remind,,0.0,,2,584
Adele,reminded,,0.0,,4,286
Adele,reminds,,0.0,,3,394
Adele,repeating,,0.0,,2,585
Adele,rescue,2,8.0,,4,287
Adele,resemblance,,0.0,,1,827
Adele,rest,,0.0,,1,828
Adele,restless,-2,-6.0,,3,395
Adele,rhythm,,0.0,,2,586
Adele,ride,,0.0,,1,829
Adele,riding,,0.0,,1,830
Adele,riots,-2,-2.0,,1,831
Adele,rise,,0.0,,2,587
Adele,rising,,0.0,,3,396
Adele,risk,-2,-20.0,,10,77
Adele,river,,0.0,,22,20
Adele,road,,0.0,,4,288
Adele,role,,0.0,,1,832
Adele,roll,,0.0,,2,588
Adele,rolling,,0.0,,17,31
Adele,room,,0.0,,5,216
Adele,rooted,,0.0,,2,589
Adele,roots,,0.0,,4,289
Adele,round,,0.0,,12,55
Adele,rules,,0.0,,1,833
Adele,rumor,,0.0,,33,6
Adele,rumors,,0.0,,1,834
Adele,running,,0.0,,6,168
Adele,sad,-2,-4.0,,2,590
Adele,satisfied,2,2.0,,1,835
Adele,save,2,6.0,,3,397
Adele,save,2,2.0,,2,591
Adele,save,2,4.0,,2,592
Adele,savior,,0.0,,2,593
Adele,scared,-2,-6.0,,6,169
Adele,scared,-2,-8.0,,4,290
Adele,scared,-2,-4.0,,4,291
Adele,scared,-2,-2.0,,2,594
Adele,scars,,0.0,,6,170
Adele,scope,,0.0,,1,836
Adele,scratch,,0.0,,2,595
Adele,scream,,0.0,,1,837
Adele,screaming,,0.0,,2,596
Adele,sea,,0.0,,3,398
Adele,seal,,0.0,,2,597
Adele,seam,,0.0,,3,399
Adele,seams,,0.0,,4,292
Adele,secret,,0.0,,1,838
Adele,security,,0.0,,1,839
Adele,see-through,,0.0,,1,840
Adele,sees,,0.0,,5,217
Adele,selfish,-3,-9.0,,3,400
Adele,sell,,0.0,,2,598
Adele,send,,0.0,,9,88
Adele,sense,,0.0,,2,599
Adele,sensible,,0.0,,2,600
Adele,set,,0.0,,6,171
Adele,setting,,0.0,,1,841
Adele,settled,,0.0,,2,601
Adele,shades,,0.0,,16,37
Adele,shadow,,0.0,,2,602
Adele,shadows,,0.0,,2,603
Adele,shallow,,0.0,,2,604
Adele,shared,1,1.0,,1,842
Adele,shelter,,0.0,,2,605
Adele,ship,,0.0,,2,606
Adele,shit,-4,-8.0,bad words,2,607
Adele,shoots,,0.0,,2,608
Adele,short,,0.0,,1,843
Adele,shorts,,0.0,,1,844
Adele,shoulder,,0.0,,5,218
Adele,shout,,0.0,,1,845
Adele,shower,,0.0,,4,293
Adele,shy,-1,-2.0,,2,609
Adele,side,,0.0,,6,172
Adele,sides,,0.0,,3,401
Adele,sigh,-2,-10.0,,5,219
Adele,simple,,0.0,,2,610
Adele,simply,,0.0,,2,611
Adele,sin,,0.0,,2,612
Adele,singing,,0.0,,2,613
Adele,single,,0.0,,7,134
Adele,sit,,0.0,,3,402
Adele,sitting,,0.0,,6,173
Adele,situation,,0.0,,2,614
Adele,skirts,,0.0,,1,846
Adele,sky,,0.0,nature,24,15
Adele,skyfall,,0.0,,6,174
Adele,skyscrapers,,0.0,,1,847
Adele,sleeping,,0.0,,4,294
Adele,sleeve,,0.0,,2,615
Adele,slow,,0.0,,3,403
Adele,smash,,0.0,,2,616
Adele,smile,2,8.0,,4,295
Adele,smile,2,2.0,,1,848
Adele,smiling,2,4.0,,2,617
Adele,soaking,,0.0,,2,618
Adele,soft,,0.0,,2,619
Adele,softening,,0.0,,3,404
Adele,song,,0.0,,6,175
Adele,sorrow,,0.0,,3,405
Adele,soul,,0.0,sentiment,10,78
Adele,souls,,0.0,,5,220
Adele,sound,,0.0,,2,620
Adele,sown,,0.0,,1,849
Adele,space,,0.0,,6,176
Adele,speak,,0.0,,1,850
Adele,speechless,,0.0,,5,221
Adele,spend,,0.0,,4,296
Adele,spice,,0.0,,2,621
Adele,spin,,0.0,,1,851
Adele,spinning,,0.0,,1,852
Adele,spoke,,0.0,,1,853
Adele,spotlight,,0.0,,2,622
Adele,stain,,0.0,,4,297
Adele,stand,,0.0,,17,32
Adele,standing,,0.0,,7,135
Adele,star,,0.0,,2,623
Adele,start,,0.0,,11,67
Adele,started,,0.0,,1,854
Adele,starting,,0.0,,5,222
Adele,starts,,0.0,,4,298
Adele,state,,0.0,,3,406
Adele,station,,0.0,,1,855
Adele,stay,,0.0,,13,46
Adele,stayed,,0.0,,2,624
Adele,stays,,0.0,,1,856
Adele,steal,-2,-2.0,,1,857
Adele,step,,0.0,,2,625
Adele,stolen,-2,-4.0,,2,626
Adele,stone,,0.0,,3,407
Adele,storms,,0.0,,2,627
Adele,story,,0.0,,12,56
Adele,straight,1,3.0,,3,408
Adele,straight,1,1.0,,1,858
Adele,strain,,0.0,,1,859
Adele,stranger,,0.0,,2,628
Adele,street,,0.0,,1,860
Adele,strength,2,2.0,,1,861
Adele,stripes,,0.0,,2,629
Adele,strips,,0.0,,1,862
Adele,strong,2,2.0,,1,863
Adele,stronger,2,2.0,,1,864
Adele,strutting,,0.0,,2,630
Adele,stubborn,,0.0,,6,177
Adele,subject,,0.0,,2,631
Adele,summer,,0.0,time references,1,865
Adele,sun,,0.0,nature,6,178
Adele,sunrise,,0.0,,2,632
Adele,supposed,,0.0,,3,409
Adele,surprise,,0.0,,3,410
Adele,survive,,0.0,,4,299
Adele,swam,,0.0,,2,633
Adele,swear,,0.0,,6,179
Adele,sweet,2,2.0,,1,866
Adele,sweetest,,0.0,,14,42
Adele,swept,,0.0,,2,634
Adele,swim,,0.0,,1,867
Adele,tables,,0.0,,10,79
Adele,taint,,0.0,,1,868
Adele,takes,,0.0,,1,869
Adele,talk,,0.0,,5,223
Adele,tall,,0.0,,12,57
Adele,taste,,0.0,,2,635
Adele,teach,,0.0,,2,636
Adele,tear,,0.0,suffering,26,13
Adele,teasing,,0.0,,6,180
Adele,telling,,0.0,,1,870
Adele,tells,,0.0,,2,637
Adele,temporary,,0.0,,2,638
Adele,ten,,0.0,,2,639
Adele,thankful,,0.0,,3,411
Adele,they'd,,0.0,,1,871
Adele,thick,,0.0,,1,872
Adele,thinking,,0.0,,7,136
Adele,thought,,0.0,,11,68
Adele,thrill,,0.0,,1,873
Adele,throat,,0.0,,3,412
Adele,throw,,0.0,,1,874
Adele,throwing,,0.0,,1,875
Adele,thrown,,0.0,,2,640
Adele,thumb,,0.0,,3,413
Adele,thunder,,0.0,,1,876
Adele,tidy,,0.0,,3,414
Adele,tight,,0.0,,6,181
Adele,tingle,,0.0,,1,877
Adele,tired,-2,-18.0,,9,89
Adele,tired,-2,-6.0,,3,415
Adele,today,,0.0,time references,3,416
Adele,told,,0.0,,9,90
Adele,tomorrow,,0.0,time references,3,417
Adele,tone,,0.0,,1,878
Adele,tongue,,0.0,,1,879
Adele,top,2,6.0,,3,418
Adele,top,2,2.0,,1,880
Adele,touch,,0.0,,4,300
Adele,touched,,0.0,,2,641
Adele,town,,0.0,city,2,642
Adele,track,,0.0,,1,881
Adele,train,,0.0,,4,301
Adele,treasured,,0.0,,1,882
Adele,treat,,0.0,,11,69
Adele,trembling,,0.0,,1,883
Adele,tricked,,0.0,,1,884
Adele,trouble,-2,-4.0,,2,643
Adele,true,2,4.0,,4,302
Adele,true,2,2.0,,1,885
Adele,trust,1,4.0,,4,303
Adele,truth,,0.0,,4,304
Adele,tune,,0.0,,2,644
Adele,turn,,0.0,,18,28
Adele,turning,,0.0,,12,58
Adele,turns,,0.0,,5,224
Adele,typical,,0.0,,1,886
Adele,u-u-uh,,0.0,,2,645
Adele,underestimate,,0.0,,3,419
Adele,undone,,0.0,,1,887
Adele,unfold,,0.0,,2,646
Adele,uninvited,,0.0,,3,420
Adele,united,1,2.0,,2,647
Adele,unkind,,0.0,,1,888
Adele,unknown,,0.0,,1,889
Adele,upright,,0.0,,1,890
Adele,vague,-2,-2.0,,1,891
Adele,valley,,0.0,,2,648
Adele,veins,,0.0,,4,305
Adele,vicious,,0.0,,1,892
Adele,voice,,0.0,,1,893
Adele,wait,,0.0,,8,109
Adele,waiting,,0.0,,14,43
Adele,waits,,0.0,,1,894
Adele,wake,,0.0,,8,110
Adele,walk,,0.0,,8,111
Adele,walking,,0.0,,5,225
Adele,walks,,0.0,,2,649
Adele,walls,,0.0,,6,182
Adele,wandering,,0.0,,5,226
Adele,wanted,,0.0,,7,137
Adele,war,-2,-4.0,war/weapons,2,650
Adele,warm,1,2.0,,2,651
Adele,waste,-1,-4.0,,4,306
Adele,waste,-1,-1.0,,1,895
Adele,wasted,-2,-4.0,,2,652
Adele,watch,,0.0,,4,307
Adele,watched,,0.0,,4,308
Adele,watching,,0.0,,6,183
Adele,water,,0.0,,12,59
Adele,waters,,0.0,,2,653
Adele,wave,,0.0,,2,654
Adele,waves,,0.0,,3,421
Adele,wayward,,0.0,,1,896
Adele,weak,-2,-4.0,,2,655
Adele,well,,0.0,,2,656
Adele,whichever,,0.0,,1,897
Adele,whispered,,0.0,,1,898
Adele,wide,,0.0,,1,899
Adele,wild,,0.0,,1,900
Adele,wilderness,,0.0,,2,657
Adele,win,4,8.0,,2,658
Adele,win,4,4.0,,1,901
Adele,wind,,0.0,,1,902
Adele,winds,,0.0,,1,903
Adele,wipe,,0.0,,4,309
Adele,wishing,1,2.0,,2,659
Adele,wishing,1,1.0,,1,904
Adele,woaaah,,0.0,,2,660
Adele,woaah,,0.0,,2,661
Adele,woke,,0.0,,1,905
Adele,won,3,6.0,,2,662
Adele,wonder,,0.0,,1,906
Adele,wondering,,0.0,,2,663
Adele,wonders,,0.0,,8,112
Adele,word,,0.0,,34,5
Adele,work,,0.0,,4,310
Adele,worried,-3,-6.0,,2,664
Adele,worries,,0.0,,1,907
Adele,worst,-3,-3.0,,1,908
Adele,worthy,,0.0,,3,422
Adele,write,,0.0,,3,423
Adele,wrong,-2,-6.0,,6,184
Adele,wrong,-2,-4.0,,6,185
Adele,wrong,-2,-8.0,,4,311
Adele,wrong,-2,-2.0,,3,424
Adele,wrote,,0.0,,3,425
Adele,year,,0.0,time references,13,47
Adele,yesterday,,0.0,time references,2,665
Adele,young,,0.0,,18,29
Adele,younger,,0.0,,2,666
Amy Winehouse,'cuz,,0.0,,1,647
Amy Winehouse,'tween,,0.0,,1,648
Amy Winehouse,180,,0.0,,4,172
Amy Winehouse,8,,0.0,,1,649
Amy Winehouse,9,,0.0,,1,650
Amy Winehouse,abadabababa,,0.0,,1,651
Amy Winehouse,ablaze,,0.0,,2,364
Amy Winehouse,accepts,1,2.0,,2,365
Amy Winehouse,accustomed,,0.0,,4,173
Amy Winehouse,ache,-2,-2.0,,2,366
Amy Winehouse,acted,,0.0,,2,367
Amy Winehouse,actions,,0.0,,6,116
Amy Winehouse,age,,0.0,,1,652
Amy Winehouse,ahead,,0.0,,4,174
Amy Winehouse,aint,,0.0,,11,53
Amy Winehouse,air,,0.0,,4,175
Amy Winehouse,alongside,,0.0,,1,653
Amy Winehouse,amy,,0.0,,1,654
Amy Winehouse,analyze,,0.0,,6,117
Amy Winehouse,angel,,0.0,,1,655
Amy Winehouse,angle,,0.0,,1,656
Amy Winehouse,angry,,0.0,,1,657
Amy Winehouse,answer,,0.0,,1,658
Amy Winehouse,apart,,0.0,,2,368
Amy Winehouse,arrow,,0.0,,9,71
Amy Winehouse,art,,0.0,,1,659
Amy Winehouse,artista,,0.0,,1,660
Amy Winehouse,ashamed,-2,-2.0,,1,661
Amy Winehouse,assure,,0.0,,2,369
Amy Winehouse,attached,,0.0,,4,176
Amy Winehouse,attempt,,0.0,,1,662
Amy Winehouse,attention,,0.0,,2,370
Amy Winehouse,attitude,,0.0,,4,177
Amy Winehouse,automatic,,0.0,,1,663
Amy Winehouse,ava,,0.0,,12,39
Amy Winehouse,aye,,0.0,,36,4
Amy Winehouse,ba,,0.0,,2,371
Amy Winehouse,baby,2,2.0,love/tender,8,84
Amy Winehouse,bad,-3,-6.0,,4,178
Amy Winehouse,bad,-3,-3.0,,2,372
Amy Winehouse,bada,,0.0,,1,664
Amy Winehouse,badly,-3,-3.0,,1,665
Amy Winehouse,bag,,0.0,,2,373
Amy Winehouse,ballers,,0.0,,2,374
Amy Winehouse,band,,0.0,,5,145
Amy Winehouse,bar,,0.0,,4,179
Amy Winehouse,bathe,,0.0,,2,375
Amy Winehouse,batteries,,0.0,,2,376
Amy Winehouse,battle,-1,-1.0,war/weapons,3,287
Amy Winehouse,beat,,0.0,,1,666
Amy Winehouse,beats,,0.0,,1,667
Amy Winehouse,beautiful,3,6.0,,2,377
Amy Winehouse,beautiful,3,3.0,,1,668
Amy Winehouse,beautifully,,0.0,,2,378
Amy Winehouse,bed,,0.0,,14,29
Amy Winehouse,bedroom,,0.0,,1,669
Amy Winehouse,belong,,0.0,,1,670
Amy Winehouse,bet,,0.0,,2,379
Amy Winehouse,bickering,,0.0,,2,380
Amy Winehouse,bigger,,0.0,,3,288
Amy Winehouse,bird,,0.0,,9,72
Amy Winehouse,bite,,0.0,,1,671
Amy Winehouse,bitter,,0.0,,2,381
Amy Winehouse,black,,0.0,,26,9
Amy Winehouse,blame,-2,-2.0,,2,382
Amy Winehouse,blaze,,0.0,,2,383
Amy Winehouse,blind,-1,-1.0,,3,289
Amy Winehouse,blind,-1,-2.0,,2,384
Amy Winehouse,blood,,0.0,,2,385
Amy Winehouse,bloodshot,,0.0,,2,386
Amy Winehouse,blow,,0.0,,4,180
Amy Winehouse,blue,,0.0,,16,23
Amy Winehouse,blush,,0.0,,1,672
Amy Winehouse,body,,0.0,part of body,4,181
Amy Winehouse,bore,,0.0,,6,118
Amy Winehouse,born,,0.0,,2,387
Amy Winehouse,bother,-2,-4.0,,2,388
Amy Winehouse,bottle,,0.0,,4,182
Amy Winehouse,bought,,0.0,,4,183
Amy Winehouse,bow,,0.0,,4,184
Amy Winehouse,box,,0.0,,14,30
Amy Winehouse,boxing,,0.0,,2,389
Amy Winehouse,boy,,0.0,people,3,290
Amy Winehouse,bra,,0.0,,2,390
Amy Winehouse,branches,,0.0,,1,673
Amy Winehouse,break,,0.0,,1,674
Amy Winehouse,breaks,,0.0,,2,391
Amy Winehouse,breasts,,0.0,,1,675
Amy Winehouse,breathing,,0.0,,1,676
Amy Winehouse,breathless,,0.0,,2,392
Amy Winehouse,bright,,0.0,,1,677
Amy Winehouse,broke,-1,-1.0,,1,678
Amy Winehouse,broken,-1,-1.0,,1,679
Amy Winehouse,brother,,0.0,people,3,291
Amy Winehouse,brought,,0.0,,2,393
Amy Winehouse,brown,,0.0,,2,394
Amy Winehouse,buds,,0.0,,1,680
Amy Winehouse,burn,,0.0,fire,2,395
Amy Winehouse,busy,,0.0,,5,146
Amy Winehouse,buy,,0.0,,2,396
Amy Winehouse,buzzer,,0.0,,1,681
Amy Winehouse,buzzers,,0.0,,2,397
Amy Winehouse,caddy,,0.0,,1,682
Amy Winehouse,call,,0.0,,2,398
Amy Winehouse,calls,,0.0,,2,399
Amy Winehouse,caned,,0.0,,1,683
Amy Winehouse,cant,,0.0,,2,400
Amy Winehouse,capacity,,0.0,,2,401
Amy Winehouse,care,2,4.0,,8,85
Amy Winehouse,carpet,,0.0,,1,684
Amy Winehouse,carry,,0.0,,1,685
Amy Winehouse,case,,0.0,,1,686
Amy Winehouse,cash,,0.0,,1,687
Amy Winehouse,catch,,0.0,,6,119
Amy Winehouse,catches,,0.0,,2,402
Amy Winehouse,caused,,0.0,,1,688
Amy Winehouse,change,,0.0,,2,403
Amy Winehouse,changing,,0.0,,2,404
Amy Winehouse,chasing,,0.0,,1,689
Amy Winehouse,cheated,-3,-15.0,,5,147
Amy Winehouse,cheating,,0.0,,1,690
Amy Winehouse,cheats,-3,-33.0,,11,54
Amy Winehouse,cheats,-3,-3.0,,1,691
Amy Winehouse,chest,,0.0,,4,185
Amy Winehouse,child,,0.0,people,3,292
Amy Winehouse,chips,,0.0,,4,186
Amy Winehouse,christmas,,0.0,,2,405
Amy Winehouse,churn,,0.0,,1,692
Amy Winehouse,cieling,,0.0,,1,693
Amy Winehouse,claim,,0.0,,2,406
Amy Winehouse,class,,0.0,,5,148
Amy Winehouse,clean,2,4.0,,4,187
Amy Winehouse,cleaners,,0.0,,2,407
Amy Winehouse,clear,1,2.0,,2,408
Amy Winehouse,cleverer,,0.0,,1,694
Amy Winehouse,clinging,,0.0,,4,188
Amy Winehouse,close,,0.0,,11,55
Amy Winehouse,closure,,0.0,,1,695
Amy Winehouse,clothes,,0.0,,2,409
Amy Winehouse,club,,0.0,,1,696
Amy Winehouse,coat,,0.0,,2,410
Amy Winehouse,coffee,,0.0,,1,697
Amy Winehouse,cold,,0.0,,2,411
Amy Winehouse,collapse,-2,-2.0,,1,698
Amy Winehouse,college,,0.0,,1,699
Amy Winehouse,color,,0.0,,1,700
Amy Winehouse,colorful,,0.0,,1,701
Amy Winehouse,coming,,0.0,,1,702
Amy Winehouse,communicate,,0.0,,4,189
Amy Winehouse,completely,,0.0,,2,412
Amy Winehouse,condescend,,0.0,,2,413
Amy Winehouse,confused,-2,-6.0,,3,293
Amy Winehouse,confused,-2,-4.0,,2,414
Amy Winehouse,contemporary,,0.0,,1,703
Amy Winehouse,content,,0.0,,6,120
Amy Winehouse,control,,0.0,,2,415
Amy Winehouse,cool,1,2.0,,2,416
Amy Winehouse,cost,,0.0,,1,704
Amy Winehouse,coulda,,0.0,,2,417
Amy Winehouse,covers,,0.0,,6,121
Amy Winehouse,craziness,,0.0,,2,418
Amy Winehouse,crew,,0.0,,2,419
Amy Winehouse,cried,-2,-2.0,,1,705
Amy Winehouse,crowd,,0.0,,1,706
Amy Winehouse,crush,,0.0,,1,707
Amy Winehouse,cry,-1,-4.0,suffering,8,86
Amy Winehouse,cry,-1,-1.0,suffering,1,708
Amy Winehouse,crying,-2,-4.0,,4,190
Amy Winehouse,cupid,,0.0,,12,40
Amy Winehouse,cure,,0.0,,1,709
Amy Winehouse,curse,-1,-1.0,,1,710
Amy Winehouse,cut,-1,-1.0,,1,711
Amy Winehouse,cuz,,0.0,,9,73
Amy Winehouse,da-da-da-ba-du-da-dun-da-dun-da,,0.0,,1,712
Amy Winehouse,da-da-da-da-da-da,,0.0,,1,713
Amy Winehouse,dad,,0.0,,1,714
Amy Winehouse,daddy,,0.0,,12,41
Amy Winehouse,dance,,0.0,,1,715
Amy Winehouse,danger,-2,-4.0,,2,420
Amy Winehouse,danger,-2,-2.0,,1,716
Amy Winehouse,dangerous,,0.0,,2,421
Amy Winehouse,daring,,0.0,,1,717
Amy Winehouse,dark,,0.0,darkness,4,191
