token,sentiment
scheming,0.25
schismatically,0.5
schistorrhachis,-0.75
schizoid,-0.75
schizophrenia,0.25
schizophrenic,-0.416666667
schlock,-0.875
schlockmeister,-0.875
schmoose,-0.375
schmooze,-0.375
schmoozer,0.25
schnapps,0.25
schnaps,0.25
scholasticism,-0.25
schooled,0.375
sciara,-0.75
sciarid,-0.75
scienter,-0.5
scientific,0.25
scientology,0.375
scintilla,-0.25
scintillate,0.25
scintillating,0.4375
sciolism,0.25
sciolist,-0.5
sciolistic,0.5
sclaff,-0.75
scleredema,-0.375
scleritis,-0.5
scleroderma,-0.25
sclerotinia,-0.375
scoff,-0.3125
scoffer,-0.375
scoffingly,0.625
scold,-0.75
scolding,-0.5
scollop,0.25
scolopendrium,-0.25
scopolamine,-0.375
scorbutus,-0.25
scorched,-0.375
scorcher,-0.375
scorching,-0.25
scoreless,-0.5
scorn,-0.541666667
scornful,-0.6875
scornfully,0.625
scotch,-0.375
scoundrel,-0.375
scoundrelly,-0.375
scourge,-0.458333333
scowl,-0.375
scowling,-0.375
scrabble,-0.3125
scraggly,-0.375
scrambled,-0.375
scrap,0.333333333
scraped,-0.375
scrapheap,-0.375
scrappily,0.375
scrappy,0.25
scratch,-0.3125
scratching,-0.25
scratchy,-0.5
scrawl,-0.625
scrawniness,-0.25
scrawny,-0.25
screakily,0.5
screen,0.25
screw,0.25
screw-loose,-0.25
screwball,-0.25
screwing,0.25
screwup,0.25
screwy,-0.25
scribble,-0.5625
scrimmage,-0.25
scrimpy,0.375
scrivened,-0.25
scrofula,-0.25
scrofulous,-0.458333333
scrounger,0.625
scrub,-0.25
scrubby,-0.375
scrumptious,0.25
scrumptiously,-0.25
scruple,0.291666667
scrupulous,-0.3125
scrupulousness,0.5
scrutinise,0.5
scrutiniser,0.5
scrutinize,0.5
scrutinizer,0.5
scry,0.375
scuff,-0.625
scuffs,-0.875
sculpted,0.25
scummy,-0.625
scupper,-0.375
scurfy,-0.5
scurrility,-0.75
scurrilous,-0.75
scurrilously,0.5
scurvy,-0.25
seafaring,0.5
seagoing,0.5
seal,0.3125
seamanship,0.5
seamed,-0.5
seamless,-0.208333333
seamy,0.875
searching,0.25
searchingly,0.375
seasick,-0.625
seclusion,0.25
second-class,-0.75
second-rate,-0.875
secondary,-0.55
secondhand,-0.25
secretively,0.5
secretly,0.25
secular,-0.625
secularisation,-0.625
secularization,-0.625
securely,0.458333333
sedate,0.25
sedately,0.5
sedative,-0.375
sedentary,0.25
sedgelike,-0.25
sedgy,-0.25
sedimentary,-0.375
sedition,-0.25
seditious,0.25
seduce,0.25
seducer,-0.625
seduction,0.375
seductively,0.75
sedulity,0.25
sedulously,0.5
sedulousness,0.25
see,0.291666667
seediness,-0.625
seedless,-0.25
seem,0.5
seemingly,0.375
seemly,0.5
segregationist,0.25
segregator,0.25
seize,-0.375
seized,-0.875
seizure,0.25
selachian,-0.25
select,0.3125
selective,0.3125
selectively,0.5
selenarctos,-0.375
self-abnegating,0.375
self-absorbed,0.5
self-aggrandising,0.625
self-aggrandizing,0.625
self-assured,0.75
self-centered,0.375
self-centred,0.375
self-command,0.375
self-complacency,-0.375
self-conceited,-0.25
self-conceitedly,0.375
self-confessed,-0.25
self-confident,0.75
self-consciously,0.5
self-consistent,0.25
self-contained,0.25
self-contradictory,0.4375
self-control,0.375
self-denying,0.25
self-deprecating,-0.25
self-directed,0.375
self-disciplined,0.375
self-disgust,-0.25
self-distrust,0.375
self-doubt,0.375
self-esteem,0.25
self-evident,-0.625
self-evidently,0.5
self-explanatory,-0.25
self-flagellation,-0.375
self-forgetful,0.375
self-gratification,0.5
self-hatred,-0.25
self-indulgent,0.25
self-interest,-0.625
self-involved,0.5
self-justification,-0.25
self-loading,0.5
self-made,0.25
self-opinionated,0.25
self-pity,-0.5
self-possession,0.375
self-preservation,-0.25
self-pride,-0.375
self-punishment,-0.375
self-regard,0.875
self-reliant,0.375
self-reproach,-0.375
self-respect,0.875
self-respectful,0.875
self-respecting,0.875
self-restraint,0.625
self-righteous,0.375
self-righteously,0.5
self-sacrifice,0.25
self-satisfaction,-0.375
self-seeking,-0.625
self-supporting,0.5
self-sustained,-0.375
self-torment,-0.5
self-torture,-0.5
self-will,0.375
self-willed,-0.625
selfish,0.25
selfishly,0.5
selfishness,0.25
selfless,0.75
selflessly,0.5
selflessness,0.5
selfsame,0.5
semblance,-0.25
semi-formal,-0.5
semiabstract,-0.625
semiautomatic,0.375
semiconducting,0.5
semiconductive,0.5
semiconscious,-0.25
semidarkness,-0.25
semiformal,-0.5
semiliterate,0.25
semilunar,0.25
seminiferous,0.25
seminude,0.25
semiopaque,0.25
semipermeable,-0.25
semirigid,-0.375
semiskilled,0.375
semisynthetic,-0.5
send,0.25
sending,-0.25
senescent,-0.25
seneschal,0.25
senile,0.375
senility,-0.625
senior,0.4375
seniority,0.5
senorita,0.375
sensate,-0.25
sensationalistic,-0.25
sensationally,0.5
senseless,-0.3125
senselessly,0.375
sensibility,-0.5
sensible,0.535714286
sensibleness,0.625
sensibly,0.625
sensing,0.25
sensitised,-0.25
sensitising,-0.5
sensitive,-0.28125
sensitively,0.5
sensitiveness,-0.375
sensitivity,-0.3125
sensitized,-0.25
sensitizing,-0.5
sensorial,0.25
sensory,0.25
sensual,0.375
sensualise,0.25
sensualism,0.625
sensuality,0.375
sensually,0.5
sensualness,0.375
sensuously,0.5
sensuousness,-0.25
sententiously,0.5
sentiment,-0.375
sentimental,0.25
sentimentalism,0.375
sentimentalist,0.25
sentimentality,-0.25
sentimentally,0.5
separable,0.625
separate,-0.458333333
separated,-0.40625
separation,-0.375
separative,-0.3125
septic,-0.4375
septicaemia,0.5
septicemia,0.5
sepulchral,-0.5625
sequela,-0.75
sequentially,0.375
sequined,-0.5
seraphic,0.5
serendipitous,0.5
serendipity,0.875
serenely,0.75
sergeant,0.375
sergeant-at-law,0.375
serially,0.375
sericeous,-0.375
sericterium,-0.375
serictery,-0.375
seriocomedy,-0.375
seriocomic,0.5
seriocomical,0.5
serious-mindedness,-0.25
serjeant,0.375
serjeant-at-law,0.375
sermon,-0.25
serrate,0.25
serrated,0.25
serrulate,0.5
sertraline,-0.25
serviceability,0.5
serviceable,0.75
serviceableness,0.5
serviced,0.25
servile,0.3125
servilely,0.5
servility,0.375
sessile,-0.375
set-apart,-0.25
set-to,0.5
setaceous,-0.5
setback,-0.25
setose,-0.5
setterwort,-0.625
settle,-0.291666667
settled,0.25
settlement,-0.5
settling,-0.25
severable,0.625
several,-0.5
severely,-0.416666667
severity,-0.458333333
sewer,-0.375
sex-starved,0.375
sexcapade,0.25
sexiness,0.375
sexlessness,-0.625
sexually,0.625
sexy,0.5
shabbiness,-0.625
shabby,-0.625
shadowed,-0.5
shadowy,-0.25
shagged,-0.5
shaggily,0.375
shahadah,0.5
shakable,0.625
shake,-0.291666667
shakeable,0.625
shaken,-0.5
shaking,-0.25
shaktism,-0.5
shallow-draft,-0.5
shallow-draught,-0.5
shallowly,0.375
shallowness,-0.25
sham,-0.375
shaman,0.25
shambolic,-0.375
shambolically,0.5
shame,-0.25
shamefacedly,0.5
shamefacedness,-0.25
shameless,-0.25
shamelessness,-0.375
shank,-0.5
shapeless,-0.5
shapelessly,0.5
shapeliness,0.25
shapely,0.625
shaping,0.25
shareware,0.375
sharp-cornered,0.25
sharp-eared,0.25
sharp-set,-0.5
sharp-sighted,-0.375
sharp-worded,-0.25
sharply,0.333333333
sharpshooter,0.25
shattered,-0.3125
shatterproof,-0.375
she-bop,0.375
sheep,0.25
sheep-tick,0.25
sheepishly,0.5
sheepishness,-0.25
sheer,-0.25
sheetrock,0.375
sheltered,-0.5
shema,-0.25
shenanigan,-0.5625
shield-shaped,0.25
shielded,-0.625
shiftily,0.375
shiftless,-0.5
shiftlessness,0.25
shifty,-0.5
shigellosis,0.25
shiism,0.5
shillyshally,0.25
shimmery,0.25
shine,0.40625
shiner,-0.25
shingles,-0.375
shingling,-0.5
shinto,-0.5
shintoism,-0.5
shipshape,-0.25
shipwreck,-0.375
shirring,-0.25
shirtdress,0.25
shirtfront,0.25
shirtwaist,0.25
shirtwaister,0.25
shirty,-0.75
shithead,-0.375
shitless,-0.625
shitty,-0.625
shitwork,-0.75
shivaree,0.625
shivering,-0.25
shlock,-0.875
shlockmeister,-0.875
shock,-0.339285714
shockable,0.625
shocker,-0.375
shocking,0.375
shod,-0.5
shodden,-0.5
shoddily,0.375
shoddiness,-0.75
shoddy,-0.6875
shoed,-0.5
shogunate,-0.625
shoot,-0.333333333
shopworn,-0.5
short,-0.352941176
short-change,-0.75
short-circuit,-0.625
short-handed,-0.75
short-staffed,-0.75
short-tempered,-0.375
shortage,0.375
shortcoming,-0.375
shortsighted,-0.4375
shout,-0.4375
shouted,0.25
shouting,-0.375
shove,-0.208333333
shover,-0.25
show-stopper,0.375
showery,-0.25
showily,0.5
showiness,0.25
showstopper,0.375
shred,-0.375
shrew,-0.75
shrewd,0.3125
shrewdly,0.375
shrewish,-0.5
shrewishly,0.5
shrewishness,0.375
shrieked,-0.5
shrill,0.375
shrimpy,-0.625
shrink,-0.25
shrinkable,0.625
shrunken,0.25
shtup,0.25
shucks,-0.25
shuddering,-0.25
shudra,-0.5
shuffler,-0.625
shunning,0.5
shut-in,-0.375
shutter,0.375
shuttered,-0.25
shy,0.375
shyly,0.625
shyness,-0.375
sialadenitis,-0.375
sibilant,0.375
sick,-0.40625
sick-abed,-0.25
sickbag,-0.375
sicken,-0.375
sickening,-0.625
sickeningly,-0.25
sickish,-0.5
sickly,-0.5625
sidearm,0.5
sideroblast,-0.25
sideropenia,-0.625
sidesplitter,-0.375
sidesplitting,0.25
sids,0.625
sierra,-0.25
sight-sing,-0.375
sightlessness,-0.25
sightly,0.75
sightreader,-0.5
sightseer,0.25
sightsing,-0.375
signal,0.25
signally,0.375
signature,0.25
significantly,0.375
significative,0.5
signior,0.25
signor,0.25
sigyn,-0.25
silent,-0.3125
silents,-0.5
silicosis,-0.625
silkily,0.375
silty,-0.25
simal,-0.375
similarity,-0.25
simmer,-0.375
simnel,-0.5
simper,0.375
simperer,-0.25
simperingly,-0.5
simpleness,0.375
simplification,0.5
simplified,0.25
simplistic,0.625
simply,0.5
simpson,0.25
simulacrum,0.25
simulate,0.375
simulated,-0.75
sin,0.375
sinbad,-0.25
sincere,0.375
sincerely,-0.375
sinecure,-0.375
sinew,-0.375
sinful,-0.5625
singable,0.5
single,-0.75
single-handed,-0.375
single-handedly,-0.375
single-mindedness,0.375
single-spaced,-0.375
singleness,-0.25
singsong,-0.3125
singularise,0.25
singularity,0.3125
singularize,0.25
sinister,-0.6875
sinkable,0.625
sinking,-0.3125
sinless,0.75
sinlessness,0.75
sinning,0.625
sinuate,0.25
sinus,-0.625
sinusitis,-0.5
sinusoid,-0.375
sinusoidally,0.5
sipper,0.25
sipuncula,0.25
sirach,0.5
sirrah,-0.375
sissified,0.25
sissy,0.25
sissyish,0.25
sistrurus,0.375
sisyphean,-0.625
sita,0.25
sitting,-0.4375
sixpenny,0.25
size,-0.25
sized,-0.25
sizzle,-0.375
skank,-0.375
skanky,-0.5
skeletal,0.25
skeptically,0.5
skepticism,0.25
sketchily,0.375
sketchiness,0.5
sketchy,0.25
skewness,-0.25
skidder,-0.5
skilful,0.75
skilfully,0.5
skilled,0.75
skillful,0.75
skillfully,0.5
skim,0.375
skimcoat,-0.25
skimmer,-0.25
skimp,-0.5
skimpily,0.5
skimpy,-0.25
skinned,-0.375
skinniness,-0.25
skint,-0.5
skip,-0.25
skittish,-0.5
skittishly,0.5
skittishness,0.25
skulk,-0.25
skulking,0.625
skunk-weed,-0.375
skunkweed,-0.375
sky-high,0.5625
skydiving,0.25
skylark,0.375
slack,-0.425
slackly,0.5
slammer,0.25
slander,0.208333333
slanderer,0.375
slanderous,-1
slangily,0.5
slangy,0.25
slap-up,0.625
slapdash,0.3125
slapstick,0.25
slasher,0.25
slashing,0.25
slat,0.375
slating,-0.375
slattern,-0.5
slatternliness,0.5
slaughterous,-0.625
slavelike,0.5
slavish,-0.3125
slavishly,0.5
sleaze,-0.75
sleekly,0.5
sleepily,0.5
sleepless,-0.5625
sleeplessly,0.625
sleepy,-0.25
sleepy-eyed,-0.25
sleepyheaded,-0.25
sleeved,-0.375
sleeveless,-0.25
slender,0.25
slick,0.229166667
slicker,0.5
slickly,-0.375
slickness,0.25
slight,-0.28125
slighting,-0.5
slightingly,0.5
slightly,0.5
slim,0.25
slimed,-0.5
sliminess,-0.375
slimly,0.5
slimy,-0.5
slippage,0.25
slipper,-0.5
slippery,-0.625
slipshod,0.5
slivovitz,0.25
sloganeer,0.375
slogger,0.375
slop,-0.3125
sloppily,0.5
sloppiness,-0.375
slosh,-0.3125
slouchily,0.5
slouchy,-0.375
slough,-0.375
slovenliness,-0.375
slovenly,-0.375
slow-witted,-0.625
slowgoing,-0.75
slowly,0.375
slowness,-0.5625
slubbed,-0.25
slugfest,-0.25
sluggishly,0.5
sluggishness,0.625
sluicing,-0.25
slum,-0.5
slumber,-0.25
slumberous,0.3125
slumbery,0.375
slumbrous,0.3125
slummy,-0.75
slump,-0.25
slut,-0.5
sluttish,0.5
sluttishness,0.5
sly,0.75
slyly,0.5
slyness,0.625
small,-0.375
small-time,0.25
smallpox,0.25
smarm,-0.625
smarmily,0.5
smarminess,0.375
smarmy,-0.375
smarting,-0.625
smartly,0.541666667
smartness,0.25
smashed,-0.25
smashing,0.625
smatter,0.25
smeared,-0.875
smell,-0.4375
smelly,-0.25
smilacaceae,-0.75
smilingly,0.375
smirched,-0.875
smirker,-0.25
smite,-0.375
smith,0.25
smoke,-0.25
smoke-free,0.625
smokeless,0.25
smoky,-0.4375
smolderingly,-0.5
smooch,0.375
smooching,-0.5
smoothbore,-0.625
smoothed,0.25
smoothened,0.25
smoothie,0.5
smoothness,0.5
smoothy,0.5
smother,-0.25
smothering,-0.25
smoulderingly,-0.5
smudge,-0.25
smudged,-0.875
smudgy,-0.875
smuggle,0.25
smugly,0.625
smut,-0.458333333
smuttily,0.5
smuttiness,-0.3125
smutty,-0.875
snaffle,-0.375
snake,-0.25
snap,0.208333333
snappish,-0.5
snappishly,-0.375
snappishness,-0.5
snare,0.3125
snatcher,0.25
sneak,0.375
sneakily,0.5
sneakiness,0.25
sneaking,0.375
sneakingly,0.5
sneaky,0.25
sneer,-0.25
sneering,-0.625
sneeringly,0.375
sneezeweed,-0.375
sneezy,0.375
snide,-0.625
snidely,0.375
sniffly,-0.375
sniffy,0.25
snivel,0.3125
sniveling,0.375
sno-cat,0.375
snobbery,-0.25
snobbishly,0.5
snobbishness,-0.25
snooker,-0.5
snoopiness,-0.625
snootily,0.5
snooty,-0.875
snooze,-0.375
snort,-0.25
snorting,-0.375
snorty,-0.75
snot,-0.375
snot-nosed,-0.875
snotty,-0.875
snotty-nosed,-0.25
snow,0.3125
snow-clad,-0.375
snow-covered,-0.375
snub,-0.5
snuff,-0.25
snuffle,-0.25
snuffling,-0.375
snuffly,-0.375
snuggling,-0.5
so,0.25
so-so,0.3125
soak,-0.3125
soaking,-0.375
sobbing,0.25
sober,-0.325
sobering,-0.25
soberness,0.375
sobersided,-0.375
sobriety,0.3125
socage,-0.25
sociability,-0.375
sociable,0.5
sociableness,-0.375
sociably,0.3125
social,-0.25
socialisation,0.25
socialization,0.25
socinian,0.25
sociobiologically,0.5
sociobiologist,0.375
socioeconomically,0.5
sociolinguistically,0.5
sociologically,0.375
sodding,0.875
soft-boiled,-0.75
soft-soap,-0.375
soft-spoken,-0.375
softheaded,-0.25
softhearted,-0.75
softheartedness,0.5
softness,-0.3125
soggy,-0.625
soigne,0.625
soignee,0.625
soil,-0.375
soiled,-0.75
solace,-0.25
solacement,-0.5625
solarise,-0.375
solarize,-0.375
sold,0.5
sole,-0.3125
soled,-0.25
solemnity,-0.25
solicitation,0.5
solicited,0.625
solicitously,0.375
solidly,0.375
solitarily,-0.25
solitariness,-0.5
solitary,-0.333333333
soliton,-0.25
solitude,-0.5
solo,-0.5
solomonic,-0.375
solvable,-0.375
solvent,0.3125
somaesthesia,-0.25
soman,0.25
somatesthesia,-0.25
somatogenetic,0.625
somatogenic,0.625
somatotype,0.25
somber,-0.4375
somberly,0.375
sombre,-0.4375
sombrely,0.375
some,0.375
somesthesia,-0.25
sometime,-0.625
somewhere,-0.5
somniferous,-0.25
somnific,-0.25
somniloquist,-0.25
somnolent,0.375
somnolently,0.5
sonnet,0.25
sonority,0.25
sonorously,0.5
sonorousness,0.25
sooner,0.375
sooth,0.25
soothingly,0.375
sootiness,-0.5
sop,0.25
sophistic,-0.75
sophistical,-0.75
sophisticated,0.6875
sophistication,0.375
soporiferous,-0.25
soporific,-0.25
sopping,-0.375
sorbate,0.375
sorbefacient,0.5
sorbian,0.25
sorcerous,-0.25
sorcery,-0.375
sore,-0.5
sore-eyed,-0.75
sorrow,-0.40625
sorrowful,-0.75
sorrowfulness,-0.375
sorrowing,-0.5
sorry,-0.708333333
sort,0.25
sorus,0.25
sot,0.25
sottishly,0.5
sough,-0.75
soul,-0.25
soul-destroying,-0.25
soul-stirring,0.25
soulful,-0.5
soulfully,0.5
soulfulness,-0.25
soulless,-0.375
soullessly,0.5
sound,0.484375
soundless,-0.375
soundlessly,-0.625
soundly,0.5
soundness,0.25
soundproof,-0.5
sour,-0.267857143
soured,-0.625
sourish,-0.25
sourness,-0.375
sourpuss,-0.375
soutache,-0.25
south-central,-0.375
sovereign,0.25
soy,0.25
soybean,0.375
spa,0.375
spaced,-0.25
spall,-0.375
span,0.375
spangle,-0.375
spangled,-0.5
spangly,-0.5
spanking,0.25
sparely,0.375
spareness,-0.375
sparer,0.625
sparing,-0.375
sparkling,0.4375
sparkly,0.75
sparsely,0.375
sparseness,-0.375
sparsity,-0.375
spartan,0.375
spasm,-0.625
spasmodic,-0.3125
spastic,-0.53125
spasticity,-0.25
spattered,-0.625
spatula-shaped,0.25
spatulate,0.25
spavin,-0.25
spawl,-0.375
speakable,0.625
speaking,0.5625
spearfish,0.25
spearhead-shaped,0.25
special,0.21875
specialised,-0.25
specialistic,0.625
specialized,-0.25
specialness,0.25
specifiable,0.625
specific,0.25
specifically,0.375
specified,0.25
specifier,0.375
specious,-0.375
speciously,0.5
speckless,0.25
spectacled,-0.25
spectacularly,0.5
spectator,0.25
spectinomycin,-0.375
spectral,-0.25
spectrometry,0.5
spectroscopy,0.5
specular,0.5
speculative,-0.333333333
speculatively,0.5
speculator,-0.625
speech,-0.25
speech-endowed,0.625
speechless,-0.625
speedy,0.375
spellbind,0.25
spellbinding,0.5
spermatophyta,-0.25
spermicidal,-0.5
sphaeriaceae,0.75
sphecidae,-0.375
sphenion,0.25
spheniscidae,-0.25
spherically,0.625
spic-and-span,0.25
spicily,0.5
spiciness,0.25
spick-and-span,0.25
spiffing,0.875
spik,-0.25
spiky,0.375
spillikins,-0.25
spinal,-0.375
spindle-legged,0.25
spindle-shanked,0.25
spine,0.25
spineless,-0.3125
spinelessness,-0.5
spinnable,0.625
spinose,0.25
spinous,0.25
spiny,-0.5
spiracle,-0.25
spirally,0.25
spirit,0.21875
spirited,0.28125
spiritedly,0.625
spiritedness,0.375
spiritise,0.5
spiritize,0.5
spiritous,0.25
spiritualism,0.25
spirituality,0.25
spiritually,0.375
spirituous,0.25
spirochaete,0.375
spirochete,0.375
spironolactone,-0.25
spit,-0.375
spite,-0.458333333
spitefully,0.375
spitefulness,-0.5
splashed,-0.625
splashiness,-0.25
splattered,-0.5
splayfoot,-0.375
spleen,-0.375
splendid,0.25
splendidly,0.6875
splendiferous,0.375
splendor,0.3125
splendour,0.3125
splenetic,-0.5
splenitis,-0.5
splenomegaly,-0.25
splintered,-0.25
splinterless,-0.375
splinterproof,-0.375
splodge,0.25
splotch,0.25
splotched,0.5
splurge,-0.3125
splutter,0.375
spodoptera,-0.375
spoilable,-0.375
spoilage,-0.3125
spoiled,-0.458333333
spoiling,-0.25
spoilt,-0.708333333
spoken,-0.25
spondylarthritis,-0.75
spondylitis,-0.75
spondylolisthesis,-0.375
spongelike,0.25
sponger,-0.5
spongy,0.25
spontaneity,-0.5
spontaneous,-0.416666667
spontaneously,0.3125
spontaneousness,-0.5
spook,-0.3125
spookily,0.625
spooky,-0.375
spoonfeed,-0.375
sporadic,-0.625
sporadically,0.5
sporogenous,0.375
sporophyl,0.25
sporophyll,0.25
sporotrichosis,-0.375
sporozoa,0.75
sporozoan,0.375
sport,-0.333333333
sportingly,0.375
sportively,0.375
sportiveness,0.625
sportsmanlike,0.25
spot,-0.21875
spot-check,0.5
spotless,0.25
spotlessly,0.5
spots,-0.5
spotted,0.375
sprain,-0.625
spraying,-0.375
spread-eagle,-0.25
spreading,-0.25
spree,0.5
sprigged,-0.25
sprightly,0.25
springless,-0.375
sprout,0.25
sprucely,0.375
sprue,-0.25
spumous,-0.375
spumy,-0.375
spunky,0.4375
spurious,-0.5
spuriousness,-0.375
spurn,-0.625
spurned,-0.25
sputter,0.375
squalid,0.25
squalling,-0.75
squally,-0.6875
squamulose,-0.5
squandered,-0.75
squanderer,0.25
square-built,0.25
square-shouldered,0.25
square-toed,0.75
squarely,0.25
squashy,0.25
squat,-0.25
squatter,-0.5
squeamish,0.25
squeamishly,0.5
squeezable,0.625
squelched,-0.375
squilla,0.375
squint-eyed,-0.5
squishy,0.25
sr.,0.375
stabbing,-0.625
stabile,-0.75
stabilising,-0.5
stability,0.5
stabilizing,-0.5
stable,0.333333333
stableness,0.375
stably,0.375
stacte,-0.25
stagecraft,0.25
staged,-0.25
staggeringly,-0.5
staggers,-0.375
stagily,0.375
staginess,-0.375
stagnancy,-0.5
stagnant,-0.6875
stagnation,-0.5
staid,0.25
stain,-0.5
stainable,0.375
stainless,0.375
stale,-0.333333333
stalemate,-0.375
stalemated,0.25
staleness,-0.4375
stalinism,-0.625
stalked,-0.25
stall,-0.25
stalling,-0.25
stalwart,0.375
stamina,0.25
staminate,0.375
stammering,-0.75
stamp,-0.291666667
stamped,0.375
stanchly,0.5
stand,-0.21875
stand-alone,0.5
stand-up,-0.25
standardisation,0.4375
standardise,-0.5
standardization,0.4375
standardize,-0.5
standee,-0.25
standoffish,-0.25
standoffishly,0.5
standoffishness,0.625
standstill,-0.375
stanleya,-0.25
starchless,-0.25
stardust,-0.5
stargazer,0.25
staring,0.875
stark,0.25
starkly,0.375
starkness,-0.375
starless,-0.625
starred,0.25
starry,-0.25
starry-eyed,0.5
start,-0.375
startlingly,0.5
starved,-0.5
starving,-0.5
stasis,-0.25
state,0.25
stated,0.625
stateless,-0.625
stateliness,0.25
stately,0.208333333
statically,0.375
stationary,-0.625
statistically,0.5
statuesque,-0.3125
stature,0.625
statutory,-0.25
staunch,0.5
staunchly,0.5
staunchness,-0.5
stay,-0.25
stay-at-home,-0.625
steadfast,0.375
steadfastly,0.25
steadily,0.5
steady-going,0.5
steadying,-0.5
steal,-0.333333333
stealthily,0.5
stealthiness,0.25
stealthy,0.625
steamed,-0.5
steaming,-0.375
stearin,-0.375
steatorrhea,-0.25
steel,-0.75
steel-plated,-0.375
steely,-0.25
steep,0.3125
steeply,0.375
steerable,0.75
steering,0.25
stellar,0.25
stemless,-0.25
stemma,0.25
stench,-0.625
stenograph,-0.375
stentor,0.25
step,-0.3125
stercobilinogen,-0.375
stereotype,-0.375
stereotyped,-0.375
stereotypic,-0.375
stereotypical,-0.375
sterile,-0.208333333
sterilised,0.5
sterility,-0.375
sterilized,0.5
sterling,0.625
stern,-0.5
sternly,-0.25
sternutative,-0.5
sternutatory,-0.4375
stew,-0.291666667
stick,-0.416666667
stickily,0.375
sticktight,0.375
sticky,-0.25
stiff,-0.375
stiff-necked,-0.5
stiffly,0.375
stiffness,-0.3125
stifle,-0.25
stillborn,-0.25
stilly,0.25
stiltedly,0.5
stimulant,0.25
stimulated,-0.25
stimulating,0.25
stimulation,0.375
stimulative,0.5
sting,-0.625
stingily,0.625
stinging,-0.34375
stingray,0.25
stingy,0.25
stink,-0.708333333
stinker,-0.375
stinkhorn,-0.5
stinkiness,-0.375
stinking,-0.4375
stinky,-0.625
stinting,-0.375
stipendiary,0.25
stipule,0.25
stir,-0.225
stirk,0.25
stirred,-0.375
stirring,0.416666667
stirringly,0.375
stitch,-0.25
stochasticity,-0.5
stock,-0.3125
stocked,-0.25
stockily,0.375
stockinet,-0.25
stockinette,-0.25
stocking,-0.5
stockinged,-0.5
stodgily,0.5
stodginess,-0.375
stodgy,-0.3125
stoic,-0.625
stoical,-0.625
stoicism,-0.625
stolid,-0.5
stolidity,-0.5
stolidly,0.625
stolidness,-0.625
stomach,-0.375
stomatitis,-0.25
stomatopod,0.375
stone-blind,-0.25
stone-broke,-0.5
stone-dead,-0.25
stone-deaf,-0.625
stonewaller,-0.25
stonewalling,-0.5
stonily,0.375
stony-broke,-0.5
stonyhearted,-0.375
stool,-0.25
stop,-0.25
stoppable,0.625
stopple,0.25
storied,-0.25
storm-beaten,-0.625
stormable,-0.375
stormy,-0.5625
stout,0.333333333
stouthearted,0.375
stoutheartedness,0.375
stoutly,0.5
stradivari,0.25
stradivarius,0.25
straggle,-0.5
stragglingly,-0.25
straggly,-0.25
straight-laced,0.75
straight-out,-0.25
straightarrow,0.75
straightaway,-0.5
straightforwardly,0.25
straightlaced,0.75
strain,-0.203125
straining,-0.375
strait,-0.25
strait-laced,0.75
straitjacket,-0.625
straitlaced,0.75
straits,-0.5
strange,-0.208333333
strangeness,-0.375
stranger,-0.875
strangles,-0.625
stratagem,-0.5
strategically,0.5
stratified,0.5
strawman,-0.25
strawworm,-0.375
stray,-0.333333333
straying,-0.75
streaked,0.25
streaky,0.25
streamlined,0.25
strengthening,0.25
strenuously,0.625
strep,0.375
streptococci,0.375
streptococcus,0.375
stressed,-0.5
stressful,-0.5
stretchable,0.375
stretchy,0.375
strewn,-0.5
striate,0.25
stricken,-0.5625
strictly,0.4375
stricture,-0.25
strident,-0.3125
stridently,0.5
strikeout,-0.25
strikingly,0.375
strikingness,0.375
stringent,-0.5
stringently,0.375
strip,-0.25
stripe,0.25
striped,-0.375
striper,0.625
stripy,-0.375
strong-arm,-0.416666667
strong-minded,0.5
strongly,0.3125
strongman,0.25
stroppy,-0.375
struck,-0.5
struggle,-0.4375
struggling,-0.25
strut,-0.375
stubborn,-0.541666667
stubbornness,-0.625
stuck-up,-0.875
stud,-0.25
studded,-0.5
studied,0.25
studious,0.25
studiously,0.5
stuffed,-0.5
stuffily,0.5
stuffiness,-0.375
stuffy,-0.3125
stultification,-0.25
stultify,0.25
stumble,-0.25
stumper,-0.375
stung,-0.5
stunned,-0.25
stunng,-0.5
stunning,-0.21875
stunningly,0.5
stunt,-0.375
stunted,-0.625
stuntedness,0.375
stupidity,-0.4375
stupidly,0.375
stupor,-0.4375
stuporous,-0.5
sturdily,0.375
sturdy,0.3125
stuttering,-0.75
stygian,-0.25
styleless,-0.25
stylisation,-0.25
stylised,-0.75
stylishly,0.375
stylishness,0.25
stylistically,0.625
stylization,-0.25
stylized,-0.75
styptic,-0.375
suasible,-0.375
suave,0.25
suavely,0.375
suaveness,0.5
suavity,0.5
sub,-0.375
subalpine,0.5
subaltern,-0.3125
subbing,-0.5
subconscious,-0.25
subconsciously,0.375
subconsciousness,-0.5
subcontractor,0.25
subduable,-0.375
subdue,0.25
subduedness,-0.375
subdural,-0.25
subfusc,-0.25
subhuman,-0.375
subjacent,-0.25
subjugable,-0.375
subjugated,-0.375
sublimate,0.25
sublime,0.4375
sublimely,0.375
subliminal,0.25
sublimity,-0.5
sublingual,-0.5
subliterary,-0.375
submergible,0.375
submersible,0.375
submission,-0.375
submissively,0.5
submucosa,-0.25
subnormal,-0.375
subordinate,-0.4
subordinateness,0.5
suborn,-0.25
subornation,0.375
